,城市,区域,链接
2307,山东,胶州,/jiaozhou/
2308,山东,胶南,/jiaonan/
2309,山东,莱西,/laixi/
2310,山东,平度,/pingdu/
2311,山东,黄岛,/huangdao/
2312,山东,市北,/shibeiqu/
2313,山东,市南,/shinan/
2314,山东,李沧,/licangqu/
2315,山东,城阳,/chengyangqu/
2316,山东,日照,/rizhao/
2317,山东,五莲,/wulian/
2318,山东,莒县,/juxian/
2319,山东,东港,/donggangqu/
2320,山东,岚山,/rizhaolanshan/
2321,山东,泰安,/taian1/
2322,山东,新泰,/xintai/
2323,山东,肥城,/feicheng/
2324,山东,东平,/dongping/
2325,山东,宁阳,/ningyang/
2326,山东,泰山,/taishanqu/
2327,山东,岱岳,/daiyuequ/
2328,山东,潍坊,/weifang/
2329,山东,青州,/qingzhou/
2330,山东,寿光,/shouguang/
2331,山东,临朐,/linqu/
2332,山东,昌乐,/changle/
2333,山东,昌邑,/changyi/
2334,山东,安丘,/anqiu/
2335,山东,高密,/gaomi/
2336,山东,诸城,/zhucheng/
2337,山东,安次,/anciqu/
2338,山东,广阳,/guangyangqu/
2339,山东,潍城,/weichengqu/
2340,山东,寒亭,/hantingququ/
2341,山东,坊子,/fangziqu/
2342,山东,奎文,/kuiwenqu/
2343,山东,威海,/weihai/
2344,山东,文登,/wendeng/
2345,山东,荣成,/rongcheng2/
2346,山东,乳山,/rushan/
2347,山东,环翠,/huancuiqu/
2348,山东,烟台,/yantai/
2349,山东,莱州,/laizhou/
2350,山东,长岛,/changdao/
2351,山东,蓬莱,/penglai/
2352,山东,龙口,/longkou/
2353,山东,招远,/zhaoyuan1/
2354,山东,栖霞,/qixia/
2355,山东,福山,/fushan1/
2356,山东,牟平,/muping/
2357,山东,莱阳,/laiyang/
2358,山东,海阳,/haiyang/
2359,山东,芝罘,/zhifuqu/
2360,山东,莱山,/laishanqu/
2361,山东,枣庄,/zaozhuang/
2362,山东,薛城,/xuecheng/
2363,山东,峄城,/yicheng1/
2364,山东,台儿庄,/taierzhuang/
2365,山东,滕州,/tengzhou/
2366,山东,枣庄市中,/shizhongqu/
2367,山东,山亭,/shantingququ/
2368,山东,淄博,/zibo/
2369,山东,淄川,/zichuan/
2370,山东,博山,/boshan/
2371,山东,高青,/gaoqing/
2372,山东,周村,/zhoucun/
2373,山东,沂源,/yiyuan/
2374,山东,桓台,/huantai/
2375,山东,临淄,/linzi/
2376,山东,张店,/zhangdianqu/
2377,山西,长治,/changzhi/
2378,山西,黎城,/licheng/
2379,山西,屯留,/tunliu/
2380,山西,潞城,/lucheng/
2381,山西,襄垣,/xiangyuan/
2382,山西,平顺,/pingshun/
2383,山西,武乡,/wuxiang/
2384,山西,沁县,/qinxian/
2385,山西,长子,/zhangzi/
2386,山西,沁源,/qinyuan/
2387,山西,壶关,/huguan/
2388,山西,长治郊区,/changzhijiaoqu/
2389,山西,长治区,/changzhixian/
2390,山西,大同,/datong/
2391,山西,阳高,/yanggao/
2392,山西,大同县,/datongxian/
2393,山西,天镇,/tianzhen/
2394,山西,广灵,/guangling/
2395,山西,灵丘,/lingqiu/
2396,山西,浑源,/hunyuan/
2397,山西,左云,/zuoyun/
2398,山西,新荣,/xinrongqu/
2399,山西,南郊,/nanjiaoqu/
2400,山西,晋城,/jincheng/
2401,山西,沁水,/qinshui/
2402,山西,阳城,/yangcheng/
2403,山西,陵川,/lingchuan/
2404,山西,高平,/gaoping/
2405,山西,泽州,/zezhou/
2406,山西,晋中,/jinzhong/
2407,山西,榆次,/yuci/
2408,山西,榆社,/yushe/
2409,山西,左权,/zuoquan/
2410,山西,和顺,/heshun/
2411,山西,昔阳,/xiyang/
2412,山西,寿阳,/shouyang/
2413,山西,太谷,/taigu/
2414,山西,祁县,/qixian/
2415,山西,平遥,/pingyao/
2416,山西,灵石,/lingshi/
2417,山西,介休,/jiexiu/
2418,山西,临汾,/linfen/
2419,山西,曲沃,/quwo/
2420,山西,永和,/yonghe/
2421,山西,隰县,/xixian/
2422,山西,大宁,/daning/
2423,山西,吉县,/jixian/
2424,山西,襄汾,/xiangfen/
2425,山西,蒲县,/puxian/
2426,山西,汾西,/fenxi/
2427,山西,洪洞,/hongtong/
2428,山西,霍州,/huozhou/
2429,山西,乡宁,/xiangning/
2430,山西,翼城,/yicheng/
2431,山西,侯马,/houma/
2432,山西,浮山,/fushan/
2433,山西,安泽,/anze/
2434,山西,古县,/guxian/
2435,山西,尧都,/yaodu/
2436,山西,吕梁,/lvliang/
2437,山西,吕梁离石,/lvlianglishi/
2438,山西,临县,/linxian/
2439,山西,兴县,/xingxian/
2440,山西,岚县,/lanxian/
2441,山西,柳林,/liulin/
2442,山西,石楼,/shilou/
2443,山西,方山,/fangshan1/
2444,山西,交口,/jiaokou/
2445,山西,中阳,/zhongyang/
2446,山西,孝义,/xiaoyi/
2447,山西,汾阳,/fenyang/
2448,山西,文水,/wenshui/
2449,山西,交城,/jiaocheng/
2450,山西,朔州,/shuozhou/
2451,山西,平鲁,/pinglu1/
2452,山西,山阴,/shanyin/
2453,山西,右玉,/youyu/
2454,山西,应县,/yingxian/
2455,山西,怀仁,/huairen/
2456,山西,朔城,/shuocheng/
2457,山西,太原,/taiyuan/
2458,山西,清徐,/qingxu/
2459,山西,阳曲,/yangqu/
2460,山西,娄烦,/loufan/
2461,山西,古交,/gujiao/
2462,山西,尖草坪,/jiancaopingqu/
2463,山西,小店,/xiaodianqu/
2464,山西,迎泽,/yingzequ/
2465,山西,杏花岭,/xinghualing/
2466,山西,万柏林,/wanbolinqu/
2467,山西,晋源,/jinyuanqu/
2468,山西,忻州,/xinzhou/
2469,山西,定襄,/dingxiang/
2470,山西,五台,/wutaixian/
2471,山西,河曲,/hequ/
2472,山西,偏关,/pianguan/
2473,山西,神池,/shenchi/
2474,山西,宁武,/ningwu/
2475,山西,代县,/daixian/
2476,山西,繁峙,/fanshi/
2477,山西,保德,/bode/
2478,山西,静乐,/jingle/
2479,山西,岢岚,/kelan/
2480,山西,五寨,/wuzhai/
2481,山西,原平,/yuanping/
2482,山西,忻府,/xinfuqu/
2483,山西,阳泉,/yangquan/
2484,山西,盂县,/yuxian/
2485,山西,平定,/pingding/
2486,山西,矿区,/kuangqu/
2487,山西,城区,/yangquanjiaoqu/
2488,山西,郊区,/jiaoqu/
2489,山西,运城,/yuncheng/
2490,山西,临猗,/linyi/
2491,山西,稷山,/jishan/
2492,山西,万荣,/wanrong/
2493,山西,河津,/hejin/
2494,山西,新绛,/xinjiang1/
2495,山西,绛县,/jiangxian/
2496,山西,闻喜,/wenxi/
2497,山西,垣曲,/yuanqu/
2498,山西,永济,/yongji1/
2499,山西,芮城,/ruicheng/
2500,山西,夏县,/xiaxian/
2501,山西,平陆,/pinglu/
2502,山西,盐湖,/yanhuqu/
2503,陕西,安康,/ankang/
2504,陕西,紫阳,/ziyang/
2505,陕西,石泉,/shiquan/
2506,陕西,汉阴,/hanyin/
2507,陕西,旬阳,/xunyang/
2508,陕西,岚皋,/langao/
2509,陕西,平利,/pingli/
2510,陕西,白河,/baihe/
2511,陕西,镇坪,/zhenping/
2512,陕西,宁陕,/ningshan/
2513,陕西,汉滨,/hanbinqu/
2514,陕西,宝鸡,/baoji/
2515,陕西,千阳,/qianyang/
2516,陕西,麟游,/linyou/
2517,陕西,岐山,/qishan/
2518,陕西,凤翔,/fengxiang/
2519,陕西,扶风,/fufeng/
2520,陕西,眉县,/meixian/
2521,陕西,太白,/taibai/
2522,陕西,凤县,/fengxian1/
2523,陕西,陇县,/longxian/
2524,陕西,陈仓,/chencang/
2525,陕西,渭滨,/weibin/
2526,陕西,金台,/jintaiqu/
2527,陕西,汉中,/hanzhong/
2528,陕西,略阳,/lueyang/
2529,陕西,勉县,/mianxian/
2530,陕西,留坝,/liuba/
2531,陕西,洋县,/yangxian/
2532,陕西,城固,/chenggu/
2533,陕西,西乡,/xixiang/
2534,陕西,佛坪,/fuoping/
2535,陕西,宁强,/ningqiang/
2536,陕西,南郑,/nanzheng/
2537,陕西,镇巴,/zhenba/
2538,陕西,汉台,/hantaiqu/
2539,陕西,商洛,/shangluo/
2540,陕西,洛南,/luonan/
2541,陕西,柞水,/zhashui/
2542,陕西,商州,/shangzhou/
2543,陕西,镇安,/zhenan/
2544,陕西,丹凤,/danfeng/
2545,陕西,商南,/shangnan/
2546,陕西,山阳,/shanyang/
2547,陕西,铜川,/tongchuan/
2548,陕西,耀县,/yaoxian/
2549,陕西,宜君,/yijun/
2550,陕西,耀州,/yaozhou/
2551,陕西,王益,/wangyiqu/
2552,陕西,印台,/yintaiqu/
2553,陕西,渭南,/weinan/
2554,陕西,华县,/huaxian/
2555,陕西,潼关,/tongguan/
2556,陕西,大荔,/dali/
2557,陕西,白水,/baishui/
2558,陕西,富平,/fuping1/
2559,陕西,蒲城,/pucheng/
2560,陕西,澄城,/chengcheng/
2561,陕西,合阳,/heyang/
2562,陕西,韩城,/hancheng/
2563,陕西,华阴,/huayin/
2564,陕西,临渭,/linweiqu/
2565,陕西,华州,/huazhouqu/
2566,陕西,西安,/xian/
2567,陕西,长安,/changan/
2568,陕西,临潼,/lintong/
2569,陕西,蓝田,/lantian/
2570,陕西,周至,/zhouzhi/
2571,陕西,户县,/huxian/
2572,陕西,高陵,/gaoling/
2573,陕西,新城,/xincheng/
2574,陕西,碑林,/beilin/
2575,陕西,莲湖,/lianhuqu/
2576,陕西,灞桥,/baqiaoqu/
2577,陕西,未央,/weiyangqu/
2578,陕西,雁塔,/yantaqu/
2579,陕西,阎良,/yanliangqu/
2580,陕西,咸阳,/xianyang/
2581,陕西,三原,/sanyuan/
2582,陕西,礼泉,/liquan/
2583,陕西,永寿,/yongshou/
2584,陕西,淳化,/chunhua/
2585,陕西,泾阳,/jingyang/
2586,陕西,武功,/wugong/
2587,陕西,乾县,/qianxian/
2588,陕西,彬县,/binxian1/
2589,陕西,长武,/changwu/
2590,陕西,旬邑,/xunyi/
2591,陕西,兴平,/xingping/
2592,陕西,秦都,/qinduqu/
2593,陕西,杨陵,/yangling/
2594,陕西,渭城,/weicheng/
2595,陕西,延安,/yanan/
2596,陕西,延长,/yanchang/
2597,陕西,延川,/yanchuan/
2598,陕西,子长,/zichang/
2599,陕西,宜川,/yichuan/
2600,陕西,富县,/fuxian/
2601,陕西,志丹,/zhidan/
2602,陕西,安塞,/ansai/
2603,陕西,甘泉,/ganquan/
2604,陕西,洛川,/luochuan/
2605,陕西,黄陵,/huangling/
2606,陕西,黄龙,/huanglong/
2607,陕西,吴起,/wuqi/
2608,陕西,宝塔,/baotaqu/
2609,陕西,榆林,/yulin/
2610,陕西,府谷,/fugu/
2611,陕西,神木,/shenmu/
2612,陕西,佳县,/jiaxian/
2613,陕西,定边,/dingbian/
2614,陕西,靖边,/jingbian/
2615,陕西,横山,/hengshan/
2616,陕西,米脂,/mizhi/
2617,陕西,子洲,/zizhou/
2618,陕西,绥德,/suide/
2619,陕西,吴堡,/wubu/
2620,陕西,清涧,/qingjian/
2621,陕西,榆阳,/yuyang/
2622,陕西,榆阳区,/yuyangqu/
2623,四川,阿坝州,/aba/
2624,四川,阿坝,/aba/
2625,四川,汶川,/wenchuan/
2626,四川,理县,/lixian3/
2627,四川,茂县,/maoxian/
2628,四川,松潘,/songpan/
2629,四川,九寨沟,/jiuzhaigou/
2630,四川,金川,/jinchuan/
2631,四川,小金,/xiaojin/
2632,四川,黑水,/heishui/
2633,四川,马尔康,/maerkang/
2634,四川,壤塘,/rangtang/
2635,四川,若尔盖,/nuoergai/
2636,四川,红原,/hongyuan/
2637,四川,巴中,/bazhong/
2638,四川,通江,/tongjiang1/
2639,四川,南江,/nanjiang/
2640,四川,平昌,/pingchang/
2641,四川,恩阳,/enyang/
2642,四川,成都,/chengdu/
2643,四川,龙泉驿,/longquanyi/
2644,四川,新都,/xindu/
2645,四川,温江,/wenjiang/
2646,四川,金堂,/jintang/
2647,四川,双流,/shuangliu/
2648,四川,郫县,/pixian/
2649,四川,大邑,/dayi/
2650,四川,蒲江,/pujiang1/
2651,四川,新津,/xinjin/
2652,四川,锦江,/jinjiangqu/
2653,四川,金牛,/jinniuqu/
2654,四川,成华,/chenghuaqu/
2655,四川,武侯,/wuhouqu/
2656,四川,青羊,/qingyangqu/
2657,四川,青白江,/qingbaijiangqu/
2658,四川,简阳,/jianyang1/
2659,四川,达州,/dazhou/
2660,四川,宣汉,/xuanhan/
2661,四川,开江,/kaijiang/
2662,四川,大竹,/dazhu/
2663,四川,渠县,/quxian/
2664,四川,万源,/wanyuan/
2665,四川,达川,/dachuan/
2666,四川,达县,/daxian/
2667,四川,通川,/tongchuanqu/
2668,四川,德阳,/deyang/
2669,四川,中江,/zhongjiang/
2670,四川,广汉,/guanghan/
2671,四川,什邡,/shifang/
2672,四川,绵竹,/mianzhu/
2673,四川,罗江,/luojiang/
2674,四川,旌阳,/jingyangqu/
2675,四川,甘孜州,/ganzi/
2676,四川,康定,/kangding/
2677,四川,泸定,/luding/
2678,四川,丹巴,/danba/
2679,四川,九龙,/jiulong/
2680,四川,雅江,/yajiang/
2681,四川,道孚,/daofu/
2682,四川,炉霍,/luhuo/
2683,四川,新龙,/xinlong/
2684,四川,德格,/dege/
2685,四川,白玉,/baiyu/
2686,四川,石渠,/shiqu/
2687,四川,色达,/seda/
2688,四川,理塘,/litang/
2689,四川,巴塘,/batang/
2690,四川,乡城,/xiangchengxian/
2691,四川,稻城,/daocheng/
2692,四川,得荣,/derong/
2693,四川,广安,/guangan/
2694,四川,岳池,/yuechi/
2695,四川,武胜,/wusheng/
2696,四川,邻水,/linshui/
2697,四川,广安区,/guanganqu/
2698,四川,前锋,/qianfeng/
2699,四川,广元,/guangyuan/
2700,四川,旺苍,/wangcang/
2701,四川,青川,/qingchuan/
2702,四川,剑阁,/jiange/
2703,四川,苍溪,/cangxi/
2704,四川,利州,/lizhou/
2705,四川,元坝,/yuanbaqu/
2706,四川,朝天,/chaotianqu/
2707,四川,昭化,/zhaohuaqu/
2708,四川,乐山,/leshan/
2709,四川,犍为,/qianwei/
2710,四川,井研,/jingyan/
2711,四川,夹江,/jiajiang/
2712,四川,沐川,/muchuan/
2713,四川,峨边,/ebian/
2714,四川,马边,/mabian/
2715,四川,峨眉,/emei/
2716,四川,峨眉山,/emeishan/
2717,四川,金口河,/jinkouhequ/
2718,四川,五通桥,/wutongqiaoqu/
2719,四川,沙湾,/shawanqu/
2720,四川,凉山,/liangshan1/
2721,四川,木里,/muli/
2722,四川,盐源,/yanyuan/
2723,四川,德昌,/dechang/
2724,四川,会理,/huili/
2725,四川,会东,/huidong/
2726,四川,宁南,/ningnan/
2727,四川,普格,/puge/
2728,四川,西昌,/xichang/
2729,四川,金阳,/jinyang/
2730,四川,昭觉,/zhaojue/
2731,四川,喜德,/xide/
2732,四川,冕宁,/mianning/
2733,四川,越西,/yuexizian/
2734,四川,甘洛,/ganluo/
2735,四川,雷波,/leibo/
2736,四川,美姑,/meigu/
2737,四川,布拖,/butuo/
2738,四川,泸州,/luzhou/
2739,四川,泸县,/luxian/
2740,四川,合江,/hejiang/
2741,四川,叙永,/xuyong/
2742,四川,古蔺,/gulin/
2743,四川,纳溪,/naxi/
2744,四川,龙马潭,/longmatan/
2745,四川,江阳,/jiangyangqu/
2746,四川,眉山,/meishan/
2747,四川,仁寿,/renshou/
2748,四川,彭山,/pengshan/
2749,四川,洪雅,/hongya/
2750,四川,丹棱,/danleng/
2751,四川,青神,/qingshen/
2752,四川,东坡,/dongpoqu/
2753,四川,绵阳,/mianyang/
2754,四川,三台,/santai/
2755,四川,盐亭,/yanting/
2756,四川,安县,/anxian/
2757,四川,梓潼,/zitong/
2758,四川,北川,/beichuan/
2759,四川,平武,/pingwu/
2760,四川,江油,/jiangyou/
2761,四川,涪城,/fuchengqu/
2762,四川,游仙,/youxianqu/
2763,四川,安州,/anzhouqu/
2764,四川,南充,/nanchong/
2765,四川,南部,/nanbu/
2766,四川,营山,/yingshanxian/
2767,四川,蓬安,/pengan/
2768,四川,仪陇,/yilong/
2769,四川,西充,/xichong/
2770,四川,阆中,/langzhong/
2771,四川,嘉陵,/jialingqu/
2772,四川,高坪,/gaopingqu/
2773,四川,顺庆,/shunqing/
2774,四川,内江,/neijiang/
2775,四川,东兴,/dongxing/
2776,四川,威远,/weiyuanxian/
2777,四川,资中,/zizhong/
2778,四川,隆昌,/longchang/
2779,四川,攀枝花,/panzhihua/
2780,四川,仁和,/renhe/
2781,四川,米易,/miyi/
2782,四川,盐边,/yanbian1/
2783,四川,攀枝花东区,/panzhihuadongqu/
2784,四川,攀枝花西区,/panzhihuaxiqu/
2785,四川,遂宁,/suining1/
2786,四川,蓬溪,/pengxi/
2787,四川,射洪,/shehong/
2788,四川,大英,/dayinqu/
2789,四川,船山,/chuanshanqu/
2790,四川,安居,/anjuqu/
2791,四川,雅安,/yaan/
2792,四川,名山,/mingshan/
2793,四川,荥经,/yingjing/
2794,四川,汉源,/hanyuan/
2795,四川,石棉,/shimian/
2796,四川,天全,/tianquan/
2797,四川,芦山,/lushanxian/
2798,四川,宝兴,/baoxing/
2799,四川,雨城,/yuchengqu/
2800,四川,宜宾,/yibin/
2801,四川,宜宾县,/yibinxian/
2802,四川,南溪,/nanxi/
2803,四川,江安,/jiangan/
2804,四川,长宁,/chan gning/
2805,四川,高县,/gaoxian/
2806,四川,珙县,/gongxian/
2807,四川,筠连,/junlian/
2808,四川,兴文,/xingwen/
2809,四川,屏山,/pingshanxian/
2810,四川,翠屏,/cuipingqu/
2811,四川,自贡,/zigong/
2812,四川,富顺,/fu shun/
2813,四川,荣县,/rongxian/
2814,四川,贡井,/gongjingqu/
2815,四川,自流井,/ziliujingqu/
2816,四川,沿滩,/yantanqu/
2817,四川,大安,/daanqu/
2818,四川,资阳,/ziyang1/
2819,四川,安岳,/anyue/
2820,四川,乐至,/lezhi/
2821,四川,雁江,/yanjiangqu/
2822,西藏,阿里,/ali/
2823,西藏,改则,/gaize/
2824,西藏,申扎,/shenzha/
2825,西藏,普兰,/pulan/
2826,西藏,札达,/zhada/
2827,西藏,噶尔,/gaer/
2828,西藏,日土,/ritu/
2829,西藏,革吉,/geji/
2830,西藏,措勤,/cuoqin/
2831,西藏,昌都,/changdu/
2832,西藏,丁青,/dingqing/
2833,西藏,边坝,/bianba/
2834,西藏,洛隆,/luolong/
2835,西藏,左贡,/zuogong/
2836,西藏,芒康,/mangkang/
2837,西藏,类乌齐,/leiwuqi/
2838,西藏,八宿,/basu/
2839,西藏,江达,/jiangda/
2840,西藏,察雅,/chaya/
2841,西藏,贡觉,/gongjue/
2842,西藏,卡若,/keruoqu/
2843,西藏,拉萨,/lasa/
2844,西藏,当雄,/dangxiong/
2845,西藏,尼木,/nimu/
2846,西藏,林周,/linzhou1/
2847,西藏,堆龙德庆,/duilongdeqing/
2848,西藏,曲水,/qushui/
2849,西藏,达孜,/dazi/
2850,西藏,墨竹工卡,/mozhugongka/
2851,西藏,拉萨城关,/lasachengguanqu/
2852,西藏,那曲地,/nagqu/
2853,西藏,林芝,/linzhi/
2854,西藏,波密,/bomi/
2855,西藏,米林,/milin/
2856,西藏,察隅,/chayu/
2857,西藏,工布江达,/gongbujiangda/
2858,西藏,朗县,/langxian/
2859,西藏,墨脱,/motuo/
2860,西藏,巴宜,/bayiqu/
2861,西藏,那曲,/naqu/
2862,西藏,那曲,/naqu/
2863,西藏,尼玛,/nima/
2864,西藏,嘉黎,/jiali/
2865,西藏,班戈,/bange/
2866,西藏,安多,/anduo/
2867,西藏,索县,/suoxian/
2868,西藏,聂荣,/nierong/
2869,西藏,巴青,/baqing/
2870,西藏,比如,/biru/
2871,西藏,双湖,/shuanghu/
2872,西藏,日喀则,/rikaze/
2873,西藏,拉孜,/lazi/
2874,西藏,南木林,/nanmulin/
2875,西藏,聂拉木,/nielamu/
2876,西藏,定日,/dingri/
2877,西藏,江孜,/jiangzi/
2878,西藏,帕里,/pali/
2879,西藏,仲巴,/zhongba/
2880,西藏,萨嘎,/saga/
2881,西藏,吉隆,/jilong/
2882,西藏,昂仁,/angren/
2883,西藏,定结,/dingjie/
2884,西藏,萨迦,/sajia/
2885,西藏,谢通门,/xietongmen/
2886,西藏,岗巴,/gangba/
2887,西藏,白朗,/bailang/
2888,西藏,亚东,/yadong/
2889,西藏,康马,/kangma/
2890,西藏,仁布,/renbu/
2891,西藏,日喀则地区,/shigatsequ/
2892,西藏,桑珠孜,/sangzhuzi/
2893,西藏,山南,/shannan/
2894,西藏,贡嘎,/gongga/
2895,西藏,扎囊,/zhanang/
2896,西藏,加查,/jiacha/
2897,西藏,浪卡子,/langkazi/
2898,西藏,错那,/cuona/
2899,西藏,隆子,/longzi/
2900,西藏,泽当,/zedang/
2901,西藏,乃东,/naidong/
2902,西藏,桑日,/sangri/
2903,西藏,洛扎,/luozha/
2904,西藏,措美,/cuomei/
2905,西藏,琼结,/qiongjie/
2906,西藏,曲松,/qusong/
2907,新疆,阿克苏,/akesu/
2908,新疆,乌什,/wushi/
2909,新疆,温宿,/wensu/
2910,新疆,拜城,/baicheng1/
2911,新疆,新和,/xinhe1/
2912,新疆,沙雅,/shaya/
2913,新疆,库车,/kuche/
2914,新疆,柯坪,/keping/
2915,新疆,阿瓦提,/awati/
2916,新疆,阿瓦提,/awat/
2917,新疆,阿拉尔,/alaer/
2918,新疆,阿拉尔,/alaer/
2919,新疆,阿勒泰,/aletai/
2920,新疆,哈巴河,/habahe/
2921,新疆,吉木乃,/jimunai/
2922,新疆,布尔津,/buerjin/
2923,新疆,福海,/fuhai/
2924,新疆,富蕴,/fuyun/
2925,新疆,青河,/qinghe1/
2926,新疆,巴音郭楞,/bazhou1/
2927,新疆,库尔勒,/kuerle/
2928,新疆,轮台,/luntai/
2929,新疆,尉犁,/yuli/
2930,新疆,若羌,/ruoqiang/
2931,新疆,且末,/qiemo/
2932,新疆,和静,/hejing/
2933,新疆,焉耆,/yanqi/
2934,新疆,和硕,/heshuo/
2935,新疆,巴音布鲁克,/bayinbuluke/
2936,新疆,铁干里克,/tieganlike/
2937,新疆,博湖,/bohu/
2938,新疆,塔中,/tazhong/
2939,新疆,巴仑台,/baluntai/
2940,新疆,博州,/bozhou/
2941,新疆,博乐,/bole/
2942,新疆,温泉,/wenquan/
2943,新疆,精河,/jinghe/
2944,新疆,阿拉山口,/alashankou/
2945,新疆,昌吉回族,/changji/
2946,新疆,昌吉,/changji/
2947,新疆,呼图壁,/hutubi/
2948,新疆,米泉,/miquan/
2949,新疆,阜康,/fukang/
2950,新疆,吉木萨尔,/jimusaer/
2951,新疆,奇台,/qitai/
2952,新疆,玛纳斯,/manasi/
2953,新疆,木垒,/mulei/
2954,新疆,蔡家湖,/caijiahu/
2955,新疆,哈密,/hami/
2956,新疆,伊州,/hamiyizhou/
2957,新疆,巴里坤,/balikun/
2958,新疆,伊吾,/yiwu/
2959,新疆,和田,/hetian/
2960,新疆,皮山,/pishan/
2961,新疆,策勒,/cele/
2962,新疆,墨玉,/moyu/
2963,新疆,洛浦,/luopu/
2964,新疆,民丰,/mingfeng/
2965,新疆,于田,/yutian1/
2966,新疆,和田县,/ketianxian/
2967,新疆,喀什,/kashi/
2968,新疆,英吉沙,/yingjisha/
2969,新疆,塔什库尔干,/tashikuergan/
2970,新疆,麦盖提,/maigaiti/
2971,新疆,莎车,/shache/
2972,新疆,叶城,/yecheng/
2973,新疆,泽普,/zepu/
2974,新疆,巴楚,/bachu/
2975,新疆,岳普湖,/yuepuhu/
2976,新疆,伽师,/jiashi/
2977,新疆,疏附,/shufu/
2978,新疆,疏勒,/shule/
2979,新疆,喀什市,/tashishi/
2980,新疆,克拉玛依,/kelamayi/
2981,新疆,乌尔禾,/wuerhe/
2982,新疆,白碱滩,/baijiantan/
2983,新疆,独山子,/dushanziqu/
2984,新疆,克拉玛依区,/kelamayiqu/
2985,新疆,克州,/kezhou/
2986,新疆,阿图什,/atushi/
2987,新疆,乌恰,/wuqia/
2988,新疆,阿克陶,/aketao/
2989,新疆,阿合奇,/aheqi/
2990,新疆,石河子,/shihezi/
2991,新疆,炮台,/paotai/
2992,新疆,莫索湾,/mosuowan/
2993,新疆,塔城,/tacheng/
2994,新疆,裕民,/yumin/
2995,新疆,额敏,/emin/
2996,新疆,和布克赛尔,/hebukesaier/
2997,新疆,托里,/tuoli/
2998,新疆,乌苏,/wusu/
2999,新疆,沙湾,/shawan/
3000,新疆,铁门关,/tiemenguan/
3001,新疆,铁门关,/tiemenguan/
3002,新疆,吐鲁番,/tulufan/
3003,新疆,托克逊,/tuokexun/
3004,新疆,鄯善,/shanshan/
3005,新疆,高昌,/gaochang/
3006,新疆,图木舒克,/tumushuke/
3007,新疆,图木舒克,/tumushuke/
3008,新疆,五家渠,/wujiaqu/
3009,新疆,五家渠,/wujiaqu/
3010,新疆,乌鲁木齐,/wulumuqi/
3011,新疆,达坂城,/dabancheng/
3012,新疆,乌市牧试站,/wulumuqimushizhan/
3013,新疆,新市,/xinshiqu/
3014,新疆,天山,/tianshan/
3015,新疆,沙依巴克,/saybaghqu/
3016,新疆,水磨沟,/shuimogouqu/
3017,新疆,头屯河,/toutunhequ/
3018,新疆,米东,/midongqu/
3019,新疆,乌鲁木齐县,/wulumuqixian/
3020,新疆,伊宁,/yining/
3021,新疆,察布查尔,/chabuchaer/
3022,新疆,尼勒克,/nileke/
3023,新疆,伊宁县,/yiningxian/
3024,新疆,巩留,/gongliu/
3025,新疆,新源,/xinyuan/
3026,新疆,昭苏,/zhaosu/
3027,新疆,特克斯,/tekesi/
3028,新疆,霍城,/huocheng/
3029,新疆,霍尔果斯,/huoerguosi/
3030,新疆,奎屯,/kuitunshi/
3031,云南,保山,/baoshan1/
3032,云南,龙陵,/longling/
3033,云南,施甸,/sidian/
3034,云南,昌宁,/changningxian/
3035,云南,腾冲,/tengchong/
3036,云南,隆阳,/longyangqu/
3037,云南,楚雄州,/chuxiong/
3038,云南,楚雄,/chuxiong/
3039,云南,大姚,/dayao/
3040,云南,元谋,/yuanmou/
3041,云南,姚安,/yaoan/
3042,云南,牟定,/mouding/
3043,云南,南华,/nanhua/
3044,云南,武定,/wuding/
3045,云南,禄丰,/lufengxian/
3046,云南,双柏,/shuangbai/
3047,云南,永仁,/yongren/
3048,云南,大理州,/dali1/
3049,云南,云龙,/yunlong/
3050,云南,漾濞,/yangbi/
3051,云南,永平,/yongping/
3052,云南,宾川,/binchuan/
3053,云南,弥渡,/midu/
3054,云南,祥云,/xiangyun/
3055,云南,巍山,/weishanxian/
3056,云南,剑川,/jianchuan/
3057,云南,洱源,/eryuan/
3058,云南,鹤庆,/heqing/
3059,云南,南涧,/nanjian/
3060,云南,德宏,/dehong/
3061,云南,德宏,/dehong/
3062,云南,陇川,/longchuanxian/
3063,云南,盈江,/yingjiang/
3064,云南,瑞丽,/ruilishi/
3065,云南,梁河,/lianghe/
3066,云南,潞西,/luxixian/
3067,云南,芒市,/mangshi/
3068,云南,芒市区,/mangshiqu/
3069,云南,迪庆,/diqing/
3070,云南,香格里拉,/xianggelila/
3071,云南,德钦,/deqin/
3072,云南,维西,/weixi/
3073,云南,中甸,/zhongdian/
3074,云南,红河州,/honghe/
3075,云南,红河,/honghe/
3076,云南,石屏,/shiping/
3077,云南,建水,/jianshui/
3078,云南,弥勒,/mile/
3079,云南,元阳,/yuanyangxian/
3080,云南,绿春,/lvchun/
3081,云南,开远,/kaiyuan1/
3082,云南,个旧,/gejiu/
3083,云南,蒙自,/mengzi/
3084,云南,屏边,/pingbian/
3085,云南,泸西,/lu xi/
3086,云南,河口,/he kou/
3087,云南,金平苗族,/jinpingmiaozu/
3088,云南,昆明,/kunming/
3089,云南,五华,/wuhuaqu/
3090,云南,东川,/dongchuan/
3091,云南,寻甸,/xundian/
